x,y,value
-13157311.687056089,4056653.942166733,-9999.0
-13162184.491620861,4056870.68106205,2.120619
-13162640.960432548,4046775.211464392,0.37826312
-13166635.062534822,4049912.221791348,0.4156736
-13158772.387253491,4058319.40946759,-9999.0
-13169933.04969927,4049729.7048268705,-9999.0
-13159160.385743426,4055923.8743088236,-9999.0
-13163063.194083361,4061467.8271048255,-9999.0
-13163953.308266154,4062836.7043384067,27.364334
-13165687.889750568,4061365.161312307,-9999.0
-13157665.450385146,4055650.0988621074,-9999.0
-13162766.489355763,4049706.890206311,4.664522
-13166178.593723133,4052433.2373631923,6.8149724
-13166966.002423296,4062232.116893575,-9999.0
-13164375.541916965,4049250.597795117,1.8448349
-13156581.336957388,4063475.5137140774,-9999.0
-13166692.121136282,4051121.3966810107,2.4766285
-13156547.10179651,4061456.419794546,-9999.0
-13160746.614864042,4048771.490763364,-9999.0
-13158635.446609985,4062140.8584113363,-9999.0
-13161134.613353977,4051988.3522622786,1.0011123
-13162401.314306412,4061182.6443478297,-9999.0
-13167559.41187849,4050322.884961422,0.5732262
-13162081.786138231,4061559.0855870643,-9999.0
-13156204.750187743,4050254.441099743,26.159267
-13167981.645529302,4046113.5874681612,-9999.0
-13161362.847759822,4062791.075097287,-9999.0
-13157049.217489367,4063897.5841944315,-9999.0
-13164626.599763393,4062266.3388244146,2.7666728
-13166361.181247808,4062346.1899963734,-9999.0
-13168358.232298944,4053106.268669703,3.4682384
-13166053.06479992,4055159.584520074,11.853094
-13169670.580132548,4059836.5817348086,-9999.0
-13163451.192573296,4056083.576652741,7.136547
-13159776.618639205,4064251.2108131065,-9999.0
-13168700.58390771,4050391.3288231012,0.71371865
-13159867.912401542,4057771.8585741576,-9999.0
-13168403.879180113,4064661.8739831806,-9999.0
-13160233.087450894,4049204.9685539976,2.6600254
-13165197.185778003,4059460.1404955736,30.57904
-13167102.943066802,4063486.9210243574,-9999.0
-13160803.673465503,4063726.474540234,-9999.0
-13161134.613353977,4050916.0650959737,15.040425
-13156136.279865991,4050665.1042698175,-9999.0
-13160415.674975568,4050904.657785694,2.4837148
-13168654.937026542,4056448.610581696,-9999.0
-13158133.330917127,4060281.4668357223,-9999.0
-13163211.54644716,4053688.0414939746,21.880224
-13168848.93627151,4062403.2265477725,-9999.0
-13164489.659119887,4061376.568622587,7.813774
-13161317.200878654,4057543.712368561,-9999.0
-13161933.433774432,4047699.203597059,0.51963276
-13156763.924482062,4059562.8062880924,-9999.0
-13167399.6477944,4062266.3388244146,-9999.0
-13160803.673465503,4063099.072474843,-9999.0
-13156547.10179651,4061764.4171721013,-9999.0
-13168198.468214855,4056927.7176134493,-9999.0
-13166680.70941599,4051132.8039912907,2.853583
-13166635.062534822,4059984.8767684465,-9999.0
-13162401.314306412,4060829.017729155,-9999.0
-13163462.604293589,4063760.6964710737,20.189342
-13163040.370642776,4062095.2291702167,31.92173
-13161979.0806556,4061981.1560674184,-9999.0
-13166646.474255113,4047870.3132512565,-9999.0
-13165425.420183847,4056414.3886508564,27.58829
-13161979.0806556,4049125.117382039,1.0017041
-13159365.796708686,4062528.706960851,-9999.0
-13167205.648549432,4063099.072474843,-9999.0
-13164615.1880431,4055387.730725671,30.29084
-13166349.769527515,4051657.540264163,3.0579383
-13165471.067065015,4051976.944951999,3.9595444
-13165482.478785308,4050436.9580642204,1.0039074
-13155919.457180439,4058479.1118115075,-9999.0
-13156969.335447323,4054691.884798601,-9999.0
-13168769.054229464,4062369.004616933,-9999.0
-13158407.21220414,4061148.42241699,-9999.0
-13167194.23682914,4048725.8615222443,-9999.0
-13157460.039419888,4062688.4093047683,-9999.0
-13158566.976288231,4044813.1540962593,-9999.0
-13164980.363092452,4049547.187862393,1.0083662
-13165676.478030276,4047904.535182096,0.5672354
-13163953.308266154,4049056.6735203597,1.8276637
-13168654.937026542,4048577.5664886064,-9999.0
-13161933.433774432,4059688.2867011707,-9999.0
-13167901.763487257,4047938.7571129357,-9999.0
-13165105.892015666,4059847.989045088,3.2850137
-13159479.913911607,4057018.976095688,-9999.0
-13168244.115096023,4057885.931676956,-9999.0
-13160575.43905966,4054520.7751444033,13.248374
-13166623.65081453,4060566.649592718,-9999.0
-13163097.429244237,4049912.221791348,1.8328646
-13168050.115851056,4047493.872012022,-9999.0
-13163542.486335633,4059083.699256339,0.8540891
-13167650.705640828,4057418.2319554826,-9999.0
-13156786.747922646,4064262.6181233865,-9999.0
-13161408.494640991,4058296.59484703,-9999.0
-13165790.595233198,4045668.7023672475,-9999.0
-13157665.450385146,4059403.1039441745,-9999.0
-13167525.176717613,4047163.0600139066,-9999.0
-13163679.42697914,4059996.2840787265,13.372638
-13166851.885220373,4054862.9944527983,38.591827
-13158840.857575243,4063361.440611279,-9999.0
-13160837.90862638,4063167.5163365216,-9999.0
-13162504.019789042,4049638.4463446317,7.435568
-13158133.330917127,4063794.918401913,-9999.0
-13159434.267030438,4054794.550591119,10.388075
-13161305.789158361,4047436.835460623,22.394531
-13162435.54946729,4055387.730725671,26.095524
-13161579.670445373,4056106.391273301,1.797747
-13165345.538141802,4047528.093942861,1.1225626
-13164135.895790828,4051942.7230211594,4.382161
-13166749.179737743,4045862.6266420046,-9999.0
-13157448.627699595,4058855.5530507425,-9999.0
-13162640.960432548,4054532.182454683,22.949896
-13167262.707150893,4045337.890369132,-9999.0
-13162595.31355138,4056186.24244526,27.84283
-13169704.815293426,4064205.5815719874,-9999.0
-13165459.655344725,4057543.712368561,20.734674
-13158099.095756251,4053745.0780453742,-9999.0
-13156695.454160308,4053939.0023201313,-9999.0
-13160655.321101705,4045885.441262564,-9999.0
-13158726.740372322,4051703.169505283,11.379653
-13158247.448120048,4052490.273914592,18.9943
-13169099.994117938,4057783.2658844376,-9999.0
-13166612.239094237,4049684.075585751,2.4462519
-13159377.208428977,4047961.571733495,-9999.0
-13159342.973268101,4063258.7748187603,-9999.0
-13164375.541916965,4056562.6836844943,30.373753
-13157574.156622808,4063270.1821290404,-9999.0
-13162869.194838393,4061502.049035665,-9999.0
-13169556.462929627,4045554.629264449,-9999.0
-13160723.791423459,4063658.030678555,-9999.0
-13159228.856065178,4053140.4906005426,16.965216
-13168609.290145373,4048280.9764213306,-9999.0
-13164466.835679302,4044778.9321654197,-9999.0
-13157939.33167216,4046763.804154112,-9999.0
-13166475.29845073,4063977.4353663903,-9999.0
-13160872.143787257,4060167.393732924,-9999.0
-13167856.116606088,4053619.597632296,3.777694
-13158589.799728815,4055798.3938957453,-9999.0
-13161351.43603953,4055718.5427237866,1.7004602
-13162960.48860073,4048109.866767133,2.3130953
-13168118.586172808,4047083.2088419474,-9999.0
-13163884.8379444,4064205.5815719874,27.184734
-13169077.170677355,4051988.3522622786,-9999.0
-13161682.375928003,4061445.012484266,-9999.0
-13167776.234564042,4056197.64975554,-9999.0
-13158498.505966477,4058216.7436750713,-9999.0
-13157174.74641258,4056939.1249237293,-9999.0
-13156615.572118264,4058912.5896021416,-9999.0
-13156980.747167613,4064285.432743946,-9999.0
-13168780.465949757,4046353.140984038,-9999.0
-13165676.478030276,4057543.712368561,15.394158
-13167935.998648133,4048121.274077413,-9999.0
-13163542.486335633,4060943.090831953,2.76147
-13163919.073105276,4050117.553376385,4.6988654
-13163930.484825568,4056140.61320414,25.345392
-13156604.160397971,4046547.065258795,-9999.0
-13167456.70639586,4046512.8433279553,-9999.0
-13158258.85984034,4050859.0285445745,15.571159
-13164683.658364855,4057406.8246452026,35.4298
-13157437.215979302,4047048.9869111083,-9999.0
-13163907.661384985,4050414.143443661,0.83282834
-13161739.434529465,4054361.0728004854,27.113451
-13161408.494640991,4050779.177372616,31.08549
-13157927.919951867,4052786.8639818677,21.092781
-13163953.308266154,4052935.1590155056,16.082737
-13166361.181247808,4063749.2891607936,-9999.0
-13161157.436794562,4047516.6866325815,-9999.0
-13164238.601273458,4056939.1249237293,37.41567
-13158749.563812906,4053927.5950098513,0.8226394
-13164067.425469074,4060270.0595254423,8.214966
-13163028.958922485,4052775.4566715877,24.599073
-13157140.511251705,4056733.7933386923,-9999.0
-13162184.491620861,4046957.7284288695,0.90721625
-13165790.595233198,4060041.9133198457,-9999.0
-13167559.41187849,4047710.6109073386,-9999.0
-13160997.67271047,4053311.60025474,0.9610853
-13161271.553997485,4050961.6943370933,20.077593
-13156843.806524107,4061775.8244823813,-9999.0
-13167125.766507387,4062163.673031896,-9999.0
-13162549.66667021,4063897.5841944315,41.182728
-13166851.885220373,4049592.817103512,-9999.0
-13161556.84700479,4058114.0778825525,-9999.0
-13158121.919196835,4062802.482407567,-9999.0
-13166315.53436664,4050300.0703408625,0.48915777
-13157460.039419888,4057657.7854713593,-9999.0
-13168985.876915015,4056665.349477013,-9999.0
-13160746.614864042,4058650.2214657054,-9999.0
-13166520.9453319,4056551.276374215,28.670586
-13168632.113585958,4053631.0049425755,-9999.0
-13160689.55626258,4063110.4797851224,-9999.0
-13167639.293920536,4057064.6053368077,-9999.0
-13162378.490865828,4057030.383405968,3.309621
-13156056.397823945,4046353.140984038,-9999.0
-13156387.33771242,4060771.9811777556,-9999.0
-13157619.803503977,4053653.8195631355,-9999.0
-13168974.465194725,4057372.602714363,-9999.0
-13168095.762732225,4048132.6813876927,-9999.0
-13161819.31657151,4046296.1044326387,-9999.0
-13168129.9978931,4059494.362426413,-9999.0
-13157825.214469237,4055798.3938957453,-9999.0
-13164854.834169237,4049946.4437221875,0.8248881
-13162994.723761607,4058171.114433952,3.629262
-13164626.599763393,4045988.107055083,0.32900912
-13161340.024319237,4056596.905615334,6.554723
-13169236.934761444,4058798.5164993433,-9999.0
-13158578.388008524,4052661.3835687893,9.14244
-13156923.688566154,4045451.9634719305,-9999.0
-13158258.85984034,4060498.2057310394,-9999.0
-13166178.593723133,4050505.4019258996,0.634845
-13169065.758957062,4059631.2501497716,-9999.0
-13165334.12642151,4048646.0103502856,0.59593844
-13158566.976288231,4064148.545020588,-9999.0
-13168586.46670479,4057817.4878152767,-9999.0
-13161728.022809172,4052148.0546061965,15.521938
-13168255.526816314,4046239.0678812396,-9999.0
-13158418.623924432,4046250.475191519,-9999.0
-13167125.766507387,4055342.1014845516,-9999.0
-13166509.533611607,4056494.2398228156,46.068382
-13164067.425469074,4049627.0390343517,1.7313446
-13163416.95741242,4046866.4699466308,1.327699
-13169716.227013718,4063737.8818505136,-9999.0
-13166018.829639042,4049729.7048268705,1.4130545
-13164546.717721347,4054304.0362490863,31.30026
-13161625.317326542,4050505.4019258996,28.218096
-13167239.883710308,4051988.3522622786,2.4307296
-13163976.131706737,4063270.1821290404,24.18637
-13160872.143787257,4047756.240148458,-9999.0
-13157380.157377841,4064114.3230897486,-9999.0
-13165904.712436121,4062243.5242038546,-9999.0
-13162058.962697646,4061445.012484266,-9999.0
-13162800.72451664,4052296.3496398344,6.456312
-13157848.037909823,4048360.82759329,-9999.0
-13156820.983083524,4059631.2501497716,-9999.0
-13157802.391028654,4055456.17458735,-9999.0
-13169408.110565828,4063292.9967496,-9999.0
-13169145.640999107,4048543.3445577673,-9999.0
-13162686.607313719,4058262.372916191,-9999.0
-13165311.302980926,4060384.132628241,4.617809
-13166794.826618912,4062551.5215814104,-9999.0
-13166167.18200284,4060372.725317961,-9999.0
-13161648.140767127,4064616.2447420615,-9999.0
-13164386.953637257,4057441.046576042,23.773682
-13159799.44207979,4056003.7254807823,-9999.0
-13164991.774812743,4061102.793175871,8.116155
-13162971.900321024,4045440.5561616505,-9999.0
-13166874.708660958,4052193.6838473156,2.7171266
-13164250.01299375,4059893.618286208,5.0031753
-13162081.786138231,4064296.840054226,-9999.0
-13158213.212959172,4047345.576978384,-9999.0
-13158532.741127355,4049627.0390343517,17.833813
-13157813.802748945,4059266.2162208166,-9999.0
-13168540.81982362,4049547.187862393,-9999.0
-13159993.441324757,4062734.038545888,-9999.0
-13167296.94231177,4061433.605173986,-9999.0
-13162332.84398466,4053243.156393061,22.738543
-13163964.719986444,4046250.475191519,0.572979
-13164695.070085146,4055650.0988621074,37.784595
-13159012.033379627,4058399.260639549,-9999.0
-13159240.267785471,4059095.106566619,-9999.0
-13166794.826618912,4064000.2499869503,-9999.0
-13160735.20314375,4061011.5346936323,-9999.0
-13163405.545692127,4059528.584357253,3.3471692
-13169031.523796186,4060201.6156637636,-9999.0
-13161579.670445373,4057258.5296115647,-9999.0
-13166201.417163718,4061844.2683440605,-9999.0
-13168529.408103328,4047893.127871816,-9999.0
-13159434.267030438,4047972.9790437752,-9999.0
-13156900.865125569,4062152.265721616,-9999.0
-13157711.097266315,4062140.8584113363,-9999.0
-13165288.47954034,4060771.9811777556,1.67507
-13157380.157377841,4061467.8271048255,-9999.0
-13162127.4330194,4052752.642051028,28.712738
-13167217.060269725,4063441.291783238,-9999.0
-13164957.539651867,4053380.0441164193,14.757971
-13161397.082920698,4054383.887421045,2.3038895
-13160506.968737906,4058365.038708709,-9999.0
-13165322.714701219,4061855.67565434,-9999.0
-13169853.167657224,4054520.7751444033,-9999.0
-13160495.557017613,4046216.2532606795,-9999.0
-13160678.14454229,4055205.2137611937,18.155903
-13155930.868900731,4052581.53239683,-9999.0
-13162732.254194887,4051246.877094089,23.387909
-13160164.61712914,4052695.605499629,11.703332
-13168072.93929164,4048885.563866162,-9999.0
-13169613.521531088,4060327.0960768415,-9999.0
-13168860.347991802,4045828.404711165,-9999.0
-13157266.04017492,4046341.733673758,-9999.0
-13164215.777832873,4055627.284241548,22.835861
-13167513.764997322,4045383.5196102513,-9999.0
-13161043.31959164,4047220.0965653057,-9999.0
-13161225.907116314,4062311.968065534,-9999.0
-13159845.088960959,4050425.550753941,9.51919
-13159959.20616388,4046318.9190531983,-9999.0
-13163645.191818263,4060988.7200730722,6.325989
-13165151.538896834,4051132.8039912907,4.0444717
-13167182.825108847,4046159.2167092804,-9999.0
-13167958.822088718,4045725.7389186467,-9999.0
-13161899.198613556,4056505.647133095,2.2258706
-13165813.418673782,4059688.2867011707,-9999.0
-13158544.152847646,4050402.736133381,16.878826
-13159947.794443589,4053722.263424814,16.282587
-13163907.661384985,4055148.1772097945,11.630379
-13167935.998648133,4055729.950034066,-9999.0
-13162743.665915178,4054817.365211679,12.528771
-13165687.889750568,4054315.443559366,34.10364
-13158019.213714205,4045326.483058852,-9999.0
-13163919.073105276,4052764.0493613076,34.684963
-13164911.892770698,4060886.054280554,4.4935684
-13163394.133971835,4057623.5635405197,10.108837
-13169031.523796186,4047322.762357824,-9999.0
-13156900.865125569,4047311.3550475445,-9999.0
-13167741.999403166,4055798.3938957453,-9999.0
-13167890.351766964,4049193.561243718,-9999.0
-13157984.978553329,4047664.9816662194,-9999.0
-13157836.62618953,4046672.5456718733,-9999.0
-13162949.076880438,4051132.8039912907,27.545847
-13169522.227768749,4049444.522069874,-9999.0
-13160598.262500243,4056631.1275461735,-9999.0
-13164501.070840178,4059859.396355368,5.197005
-13159776.618639205,4050436.9580642204,12.905186
-13161773.66969034,4061661.751379583,-9999.0
-13164934.716211282,4055342.1014845516,20.26294
-13157288.863615504,4060965.9054525127,-9999.0
-13157539.921461932,4057190.0857498855,-9999.0
-13169271.169922322,4063372.847921559,-9999.0
-13160096.146807387,4059174.957738578,-9999.0
-13157094.864370536,4053562.5610808968,-9999.0
-13157334.510496672,4063806.325712193,-9999.0
-13163793.544182062,4054737.51403972,19.8977
-13164056.013748782,4059631.2501497716,4.549654
-13159502.737352192,4053254.563703341,16.213715
-13169442.345726704,4058946.811532981,-9999.0
-13168426.702620698,4058923.996912421,-9999.0
-13158863.681015829,4056482.8325125356,-9999.0
-13159548.384233361,4046649.7310513137,-9999.0
-13164090.24890966,4050539.623856739,0.45432603
-13167970.23380901,4055581.655000428,-9999.0
-13163051.782363068,4045999.514365363,2.6091695
-13159046.268540503,4062209.3022730155,-9999.0
-13164101.660629952,4052501.6812248714,14.871518
-13159388.62014927,4064137.137710308,-9999.0
-13167639.293920536,4056072.1693424615,-9999.0
-13169099.994117938,4057543.712368561,-9999.0
-13161043.31959164,4050026.2948941463,6.700568
-13160632.497661121,4044984.263750457,-9999.0
-13162412.726026705,4057623.5635405197,3.6858027
-13164740.716966314,4047037.5796008282,0.5343066
-13166566.592213068,4044835.9687168193,-9999.0
-13157790.979308361,4048828.527314763,-9999.0
-13156090.632984823,4059368.882013335,-9999.0
-13160666.732821997,4064114.3230897486,-9999.0
-13157243.216734335,4047242.9111858653,-9999.0
-13163930.484825568,4048018.6082848944,0.9870664
-13160655.321101705,4058923.996912421,-9999.0
-13161842.140012095,4048189.717939092,0.60786676
-13162104.609578814,4062745.445856168,-9999.0
-13163051.782363068,4058832.7384301824,-9999.0
-13169579.28637021,4054520.7751444033,-9999.0
-13163668.015258847,4046056.550916762,3.7374103
-13160780.85002492,4054669.0701780412,4.82661
-13167559.41187849,4046090.7728476017,-9999.0
-13163622.368377678,4060019.098699286,8.4780445
-13157585.568343101,4050288.6630305825,5.379447
-13165790.595233198,4058045.634020874,22.947685
-13163770.720741477,4052866.7151538264,28.748016
-13159422.855310146,4051372.3575071674,30.945503
-13158806.622414367,4064513.5789495427,-9999.0
-13169328.228523782,4061422.1978637064,-9999.0
-13168769.054229464,4046946.3211185895,-9999.0
-13157243.216734335,4045953.8851242433,-9999.0
-13155976.5157819,4053950.4096304113,-9999.0
-13157220.39329375,4048634.6030400055,-9999.0
-13160655.321101705,4045794.1827803254,-9999.0
-13161328.612598944,4053859.1511481726,2.0393424
-13158943.563057873,4063350.033300999,-9999.0
-13160575.43905966,4060703.5373160765,-9999.0
-13159103.327141965,4044972.856440177,-9999.0
-13164854.834169237,4056859.27375177,15.6376705
-13160164.61712914,4056049.354721902,4.3721247
-13161807.904851219,4049330.448967076,4.521837
-13160872.143787257,4044801.7467859797,-9999.0
-13169077.170677355,4056482.8325125356,-9999.0
-13167947.410368426,4062882.333579526,-9999.0
-13167479.529836444,4064182.766951428,-9999.0
-13169282.581642613,4047414.0208400628,-9999.0
-13168974.465194725,4062448.8557888917,-9999.0
-13166144.358562257,4062517.299650571,-9999.0
-13169465.16916729,4048303.7910418906,-9999.0
-13157345.922216965,4054691.884798601,-9999.0
-13165162.950617127,4053665.226873415,23.748333
-13156478.631474758,4064102.9157794686,-9999.0
-13163154.487845698,4053505.5245294976,10.123774
-13167239.883710308,4049147.9320025984,-9999.0
-13161933.433774432,4054030.26080237,14.233186
-13159594.03111453,4052969.380946345,25.449917
-13156341.690831251,4059174.957738578,-9999.0
-13164695.070085146,4057338.3807835234,17.250328
-13157323.09877638,4057007.568785408,-9999.0
-13160278.734332062,4057657.7854713593,-9999.0
-13156170.515026867,4059414.5112544545,-9999.0
-13160632.497661121,4061832.8610337805,-9999.0
-13167593.647039367,4051132.8039912907,2.5773785
-13168654.937026542,4059779.5451834095,-9999.0
-13162161.668180276,4053345.8221855797,20.726809
-13164318.483315503,4053163.305221102,36.871296
-13165881.888995536,4049227.7831745576,0.6419814
-13157094.864370536,4061479.2344151055,-9999.0
-13158544.152847646,4062289.153444974,-9999.0
-13166578.00393336,4045588.8511952884,-9999.0
-13162652.37215284,4044813.1540962593,-9999.0
-13162230.13850203,4045953.8851242433,22.798119
-13159342.973268101,4045702.924298087,-9999.0
-13167205.648549432,4051235.469783809,2.3358347
-13157460.039419888,4045075.522232696,-9999.0
-13166966.002423296,4047163.0600139066,-9999.0
-13165562.360827355,4063315.8113701595,-9999.0
-13162195.903341154,4056779.4225798114,2.4580078
-13160974.849269887,4054440.923972444,3.5542672
-13168814.701110633,4058764.2945685037,-9999.0
-13162047.550977355,4057600.74891996,-9999.0
-13158281.683280926,4061079.978555311,-9999.0
-13162127.4330194,4045748.5535392063,-9999.0
-13163953.308266154,4049136.524692319,0.72659445
-13165938.947596997,4049011.0442792405,0.69454086
-13167741.999403166,4050893.250475414,2.7082603
-13168769.054229464,4050254.441099743,1.1799849
-13162298.608823782,4058638.8141554254,-9999.0
-13163451.192573296,4055798.3938957453,26.4305
-13156250.397068912,4056653.942166733,-9999.0
-13163519.662895048,4049535.780552113,1.8656129
-13156170.515026867,4058513.333742347,-9999.0
-13156238.985348621,4058707.2580171046,-9999.0
-13164227.189553166,4059939.247527327,6.929865
-13160312.969492938,4045771.368159766,-9999.0
-13167262.707150893,4046490.028707396,-9999.0
-13158738.152092613,4060327.0960768415,-9999.0
-13167536.588437906,4053220.3417725014,4.28029
-13162618.136991965,4044995.6710607368,-9999.0
-13163827.779342938,4056060.7620321815,24.000256
-13161385.671200406,4056893.4956826097,-9999.0
-13165733.536631737,4047847.498630697,-9999.0
-13168232.70337573,4062756.8531664475,-9999.0
-13161294.377438068,4049170.7466231585,3.6348324
-13166361.181247808,4051748.798746402,2.5816684
-13158144.74263742,4060452.57648992,-9999.0
-13165596.59598823,4053996.0388715304,19.938744
-13156490.043195048,4058673.036086265,-9999.0
-13166657.885975406,4049969.258342747,0.20643425
-13157494.274580764,4044972.856440177,-9999.0
-13166463.886730438,4054897.216383638,32.54067
-13167342.589192938,4055353.5087948316,-9999.0
-13166726.35629716,4061502.049035665,-9999.0
-13169796.109055763,4049330.448967076,-9999.0
-13157642.626944562,4057931.5609180755,-9999.0
-13164489.659119887,4057064.6053368077,21.925434
-13160153.205408847,4061638.9367590235,-9999.0
-13164272.836434335,4047231.5038755853,0.92919666
-13161328.612598944,4046592.6944999145,-9999.0
-13166155.770282548,4047813.2766998573,-9999.0
-13165984.594478166,4061627.5294487434,-9999.0
-13168734.819068588,4064388.098536465,-9999.0
-13164957.539651867,4050528.216546459,0.89972323
-13167365.412633523,4062927.962820645,-9999.0
-13166167.18200284,4051634.7256436036,2.6555083
-13162355.667425243,4059813.767114249,-9999.0
-13168449.526061282,4051783.0206772415,2.476909
-13164797.775567776,4057680.600091919,43.83124
-13156238.985348621,4050493.9946156195,-9999.0
-13158909.327896997,4054771.7359705595,-9999.0
-13156067.809544237,4063121.8870954025,-9999.0
-13161511.200123621,4048520.5299372072,1.164758
-13169396.698845536,4050744.955441776,0.6645942
-13164386.953637257,4048178.3106288123,0.17237197
-13162652.37215284,4059619.8428394916,-9999.0
-13164078.837189367,4053208.934462222,34.23724
-13162857.7831181,4045098.3368532555,-9999.0
-13156261.808789205,4045121.151473815,-9999.0
-13158236.036399757,4059813.767114249,-9999.0
-13167468.118116153,4064342.4692953452,-9999.0
-13168563.643264204,4048554.751868047,-9999.0
-13167741.999403166,4052113.832675357,2.8105264
-13165710.713191153,4055182.399140634,29.837296
-13167548.000158198,4048771.490763364,-9999.0
-13167296.94231177,4060954.4981422327,-9999.0
-13162538.25494992,4064604.8374317815,28.042635
-13157186.158132873,4061513.456345945,-9999.0
-13167023.061024757,4050927.4724062537,1.7409221
-13156992.158887906,4044984.263750457,-9999.0
-13159126.150582548,4059597.028218932,-9999.0
-13159457.090471024,4059460.1404955736,-9999.0
-13167045.88446534,4047288.5404269844,-9999.0
-13167935.998648133,4048463.493385808,-9999.0
-13157585.568343101,4049763.92675771,5.595431
-13159947.794443589,4061285.310140348,-9999.0
-13163074.605803654,4052170.869226756,10.634006
-13159171.797463719,4062049.5999290976,-9999.0
-13156364.514271835,4044927.2271990576,-9999.0
-13161362.847759822,4054862.9944527983,1.8650361
-13167125.766507387,4063133.2944056825,-9999.0
-13163519.662895048,4057908.7462975155,1.7928152
-13160952.025829302,4050140.3679969446,8.19165
-13161522.611843912,4046786.6187746716,-9999.0
-13159867.912401542,4050163.182617504,20.567972
-13164615.1880431,4060475.3911104794,1.4409044
-13156010.750942776,4062095.2291702167,-9999.0
-13168723.407348296,4062551.5215814104,-9999.0
-13160061.91164651,4060121.7644918044,-9999.0
-13166212.82888401,4049387.485518475,2.9664204
-13167548.000158198,4049033.8588998,-9999.0
-13159034.85682021,4047630.75973538,-9999.0
-13169271.169922322,4056950.532234009,-9999.0
-13161408.494640991,4058330.8167778696,-9999.0
-13169955.873139855,4062346.1899963734,-9999.0
-13166977.414143588,4055421.9526565103,-9999.0
-13167251.2954306,4056174.83513498,-9999.0
-13168335.40885836,4045349.2976794117,-9999.0
-13159765.206918912,4061376.568622587,-9999.0
-13169088.582397645,4045543.221954169,-9999.0
-13166726.35629716,4046843.6553260707,-9999.0
-13165870.477275243,4046455.806776556,-9999.0
-13158760.975533199,4051714.5768155623,9.017639
-13162287.197103491,4056642.5348564535,2.8059316
-13167080.119626218,4056756.607959252,-9999.0
-13156695.454160308,4050653.6969595375,3.995831
-13168700.58390771,4063680.8452991145,-9999.0
-13166954.590703003,4064707.5032243,-9999.0
-13163770.720741477,4048817.120004483,1.0495865
-13167228.471990015,4046033.736296202,-9999.0
-13165151.538896834,4059197.7723591374,4.1038203
-13155999.339222485,4046729.5822232724,-9999.0
-13156341.690831251,4061387.975932867,-9999.0
-13156318.867390666,4060851.8323497144,-9999.0
-13167217.060269725,4058399.260639549,18.031034
-13156181.92674716,4052478.866604312,-9999.0
-13165961.77103758,4051281.0990249286,2.7133448
-13161819.31657151,4060292.8741460023,-9999.0
-13169236.934761444,4046991.9503597086,-9999.0
-13165904.712436121,4048144.0886979727,-9999.0
-13162058.962697646,4046056.550916762,20.942432
-13163451.192573296,4054212.7777668475,34.65518
-13160518.380458198,4048406.456834409,-9999.0
-13168118.586172808,4045771.368159766,-9999.0
-13162857.7831181,4059631.2501497716,-9999.0
-13163074.605803654,4048052.830215734,1.6006441
-13158726.740372322,4048269.569111051,-9999.0
-13158635.446609985,4056996.1614751285,-9999.0
-13169875.991097808,4047345.576978384,-9999.0
-13158818.03413466,4049136.524692319,26.05122
-13156284.63222979,4052570.1250865506,-9999.0
-13161043.31959164,4049284.819725957,0.782099
-13163108.84096453,4057087.4199573672,27.235489
-13165608.007708523,4054669.0701780412,25.179853
-13162857.7831181,4049809.555998829,11.595051
-13163907.661384985,4057714.8220227584,8.840973
-13160358.616374107,4054315.443559366,14.403783
-13165996.006198458,4055478.98920791,18.986544
-13167913.175207548,4052250.720398715,2.0318992
-13163531.07461534,4051623.318333324,17.7985
-13158213.212959172,4047151.6527036265,-9999.0
-13161362.847759822,4056653.942166733,-9999.0
-13158863.681015829,4045303.6684382926,-9999.0
-13161636.729046835,4054201.3704565675,18.537525
-13158258.85984034,4063087.665164563,-9999.0
-13155908.045460146,4058342.2240881496,-9999.0
-13166235.652324595,4052969.380946345,14.952581
-13165573.772547645,4046683.9529821533,-9999.0
-13157882.273070699,4055239.4356920333,-9999.0
-13160347.204653814,4060874.646970274,-9999.0
-13167627.882200243,4048794.3053839235,-9999.0
-13159103.327141965,4052980.7882566247,27.06284
-13161979.0806556,4057133.0491984864,6.792358
-13169921.637978977,4050961.6943370933,-9999.0
-13164386.953637257,4059231.994289977,2.6516361
-13167433.882955275,4052091.0180547973,1.7304093
-13164204.36611258,4057692.007402199,19.54417
-13160837.90862638,4058444.889880668,-9999.0
-13156170.515026867,4047801.8693895773,-9999.0
-13167844.704885796,4055969.5035499427,-9999.0
-13157642.626944562,4062357.5973066534,-9999.0
-13160381.439814692,4049319.0416567964,6.122124
-13156649.80727914,4058581.7776040263,-9999.0
-13164683.658364855,4059311.8454619357,0.9405334
-13162184.491620861,4045566.036574729,-9999.0
-13159536.972513068,4063486.9210243574,-9999.0
-13165790.595233198,4055034.1041069957,24.119686
-13157049.217489367,4056117.7985835806,-9999.0
-13166338.357807225,4061251.088209509,-9999.0
-13169179.876159985,4052125.239985637,-9999.0
-13158178.977798296,4064034.4719177894,-9999.0
-13157893.684790991,4056950.532234009,-9999.0
-13167399.6477944,4057133.0491984864,-9999.0
-13159936.382723296,4046045.143606482,-9999.0
-13166874.708660958,4054041.66811265,1.6046795
-13156592.748677678,4063772.103781353,-9999.0
-13159639.677995699,4049090.8954511993,6.573137
-13165105.892015666,4050870.4358548545,1.2674158
-13164215.777832873,4047014.7649802687,0.5266908
-13156638.395558847,4057441.046576042,-9999.0
