x,y,value
-13156878.041684985,4055216.621071473,-9999.0
-13167821.88144521,4064707.5032243,-9999.0
-13165288.47954034,4050608.067718418,302.43802
-13167422.471234985,4056254.686306939,-9999.0
-13164215.777832873,4055410.5453462307,24.395628
-13168346.820578653,4056756.607959252,-9999.0
-13164660.83492427,4056140.61320414,100.35945
-13156900.865125569,4058353.631398429,-9999.0
-13161031.907871347,4061239.680899229,-9999.0
-13157026.394048782,4062779.667787007,-9999.0
-13166247.064044887,4063886.1768841515,-9999.0
-13160700.967982873,4057076.012647087,-9999.0
-13167548.000158198,4064102.9157794686,-9999.0
-13168152.821333686,4044904.412578498,-9999.0
-13168506.584662743,4045258.039197173,-9999.0
-13156296.04395008,4062734.038545888,-9999.0
-13156832.394803815,4064639.059362621,-9999.0
-13166418.23984927,4056847.8664414906,315.2614
-13158464.270805601,4061798.639102941,-9999.0
-13156124.868145699,4056768.0152695314,-9999.0
-13167456.70639586,4047995.793664335,-9999.0
-13164318.483315503,4054703.292108881,100.96209
-13156056.397823945,4049661.2609651913,-9999.0
-13169373.875404952,4056916.31030317,-9999.0
-13161659.55248742,4052627.1616379498,65.268364
-13163416.95741242,4053003.6028771843,161.70401
-13169465.16916729,4046182.0313298404,-9999.0
-13156832.394803815,4057851.7097461163,-9999.0
-13158281.683280926,4046900.69187747,-9999.0
-13160050.499926219,4054794.550591119,257.1616
-13168700.58390771,4052341.9788809535,183.82794
-13163222.958167452,4045988.107055083,212.04758
-13157893.684790991,4046318.9190531983,-9999.0
-13166680.70941599,4049296.2270362363,-9999.0
-13169875.991097808,4055285.0649331524,-9999.0
-13168575.054984497,4058136.8925031126,-9999.0
-13164934.716211282,4062768.2604767275,-9999.0
-13168894.583152678,4057634.970850799,-9999.0
-13162389.902586121,4045303.6684382926,-9999.0
-13161556.84700479,4046147.809399001,-9999.0
-13158327.330162095,4056049.354721902,-9999.0
-13161887.786893263,4057247.1223012847,-9999.0
-13161568.25872508,4061387.975932867,-9999.0
-13166452.475010145,4051919.9084006,195.90425
-13162698.01903401,4048646.0103502856,191.30771
-13165311.302980926,4059608.4355292115,65.170586
-13169248.346481737,4054018.85349209,-9999.0
-13166258.475765178,4057692.007402199,69.75343
-13163850.602783523,4058011.412090034,58.64307
-13164911.892770698,4054634.8482472016,256.77
-13168666.348746834,4062688.4093047683,-9999.0
-13166943.17898271,4062083.821859937,-9999.0
-13168951.64175414,4059597.028218932,-9999.0
-13159845.088960959,4052136.6472959165,222.0662
-13166349.769527515,4054532.182454683,305.56946
-13164364.130196672,4052649.9762585093,238.1856
-13161442.729801867,4057349.7880938035,-9999.0
-13163839.19106323,4055878.245067704,42.249413
-13164421.188798133,4063635.2160579953,-9999.0
-13160643.909381412,4060749.1665571956,-9999.0
-13162127.4330194,4062346.1899963734,-9999.0
-13156090.632984823,4058878.367671302,-9999.0
-13166977.414143588,4045052.707612136,-9999.0
-13169818.932496347,4047174.467324186,-9999.0
-13165151.538896834,4048315.19835217,196.13235
-13166680.70941599,4051703.169505283,154.47163
-13164911.892770698,4054269.8143182467,271.73407
-13156535.690076219,4062369.004616933,-9999.0
-13166840.47350008,4062848.111648686,-9999.0
-13162344.255704952,4064331.0619850657,264.03497
-13160723.791423459,4052091.0180547973,292.52496
-13159126.150582548,4056163.4278247003,-9999.0
-13163394.133971835,4045280.853817733,-9999.0
-13161716.61108888,4058262.372916191,-9999.0
-13156946.512006737,4052547.310465991,183.44373
-13156421.572873296,4050756.362752056,102.03162
-13157848.037909823,4050608.067718418,247.7926
-13162252.961942613,4051212.6551632495,240.98715
-13161705.199368589,4058444.889880668,-9999.0
-13162766.489355763,4057121.641888207,238.44691
-13164307.07159521,4062585.74351225,276.6726
-13162412.726026705,4045132.558784095,-9999.0
-13163131.664405113,4047174.467324186,102.11725
-13166098.711681088,4044790.3394756997,-9999.0
-13158840.857575243,4049809.555998829,1.0512568
-13162036.139257062,4058832.7384301824,-9999.0
-13166977.414143588,4057771.8585741576,340.959
-13163325.66365008,4049341.856277356,239.52116
-13167296.94231177,4058901.1822918616,-9999.0
-13163200.134726867,4059072.291946059,-9999.0
-13169522.227768749,4045007.078371017,-9999.0
-13166087.299960796,4046022.3289859225,-9999.0
-13157437.215979302,4057806.080504997,-9999.0
-13168449.526061282,4061102.793175871,-9999.0
-13158795.210694075,4046444.3994662766,-9999.0
-13169408.110565828,4048178.3106288123,-9999.0
-13164546.717721347,4052980.7882566247,192.40034
-13169419.52228612,4059870.803665648,-9999.0
-13156090.632984823,4059996.2840787265,-9999.0
-13163622.368377678,4056631.1275461735,66.49194
-13160700.967982873,4047391.206219503,-9999.0
-13157528.50974164,4049661.2609651913,234.3229
-13168004.468969887,4054235.592387407,-9999.0
-13164786.363847485,4055764.1719649057,234.26663
-13167376.824353814,4050185.997238064,252.31201
-13169419.52228612,4056186.24244526,-9999.0
-13167125.766507387,4064388.098536465,-9999.0
-13157654.038664855,4052387.608122073,229.9324
-13161020.496151056,4059642.657460051,-9999.0
-13157528.50974164,4046649.7310513137,-9999.0
-13165802.00695349,4057965.7828489146,25.580338
-13164866.24588953,4053163.305221102,255.60916
-13165505.302225893,4056037.947411622,177.34978
-13156261.808789205,4046832.248015791,-9999.0
-13159400.031869562,4049570.0024829526,115.59204
-13158372.977043264,4059574.2135983724,-9999.0
-13167844.704885796,4046980.543049429,-9999.0
-13156638.395558847,4045691.516987807,-9999.0
-13156227.573628329,4055353.5087948316,-9999.0
-13162857.7831181,4055182.399140634,96.38288
-13157220.39329375,4049718.2975165904,273.09927
-13156626.983838556,4063247.367508481,-9999.0
-13164158.719231412,4058775.7018787833,58.804455
-13168381.05573953,4059551.3989778124,-9999.0
-13162914.841719562,4064410.9131570244,252.61142
-13169933.04969927,4060521.020351599,-9999.0
-13168175.64477427,4048486.3080063676,-9999.0
-13157266.04017492,4064091.508469189,-9999.0
-13165368.361582387,4059597.028218932,71.0675
-13164774.952127192,4063669.437988835,-9999.0
-13158920.73961729,4064342.4692953452,-9999.0
-13164409.77707784,4049364.6708979155,270.0
-13156957.92372703,4063201.738267361,-9999.0
-13169305.405083198,4058353.631398429,-9999.0
-13158076.272315666,4056494.2398228156,-9999.0
-13162241.550222322,4059642.657460051,-9999.0
-13166144.358562257,4047733.4255278986,-9999.0
-13164227.189553166,4053767.892665934,90.0
-13157962.155112743,4047425.428150343,-9999.0
-13163188.723006574,4052353.3861912335,239.32175
-13159742.383478329,4050231.6264791833,240.81114
-13162218.726781737,4054520.7751444033,19.755457
-13156056.397823945,4061376.568622587,-9999.0
-13159765.206918912,4051714.5768155623,21.681324
-13166623.65081453,4051406.579438007,209.96574
-13165288.47954034,4059460.1404955736,63.51955
-13166657.885975406,4063966.0280561107,-9999.0
-13161887.786893263,4055421.9526565103,164.0929
-13163474.01601388,4056094.983963021,325.51352
-13157893.684790991,4045942.477813964,-9999.0
-13159788.030359497,4045486.18540277,-9999.0
-13160621.085940829,4047048.9869111083,-9999.0
-13159479.913911607,4051372.3575071674,154.01616
-13156889.453405276,4048429.2714549685,-9999.0
-13166224.240604302,4057623.5635405197,173.95677
-13163610.956657387,4050893.250475414,211.22275
-13168403.879180113,4045794.1827803254,-9999.0
-13168940.230033847,4059859.396355368,-9999.0
-13156912.276845861,4058250.965605911,-9999.0
-13159194.620904302,4046524.2506382354,-9999.0
-13157688.273825731,4047870.3132512565,-9999.0
-13165128.715456251,4055250.843002313,186.9714
-13164546.717721347,4064604.8374317815,-9999.0
-13159114.738862257,4050459.77268478,291.9222
-13165722.124911444,4051383.7648174474,183.13316
-13159514.149072485,4064479.3570187036,-9999.0
-13164352.71847638,4049455.9293801542,211.43169
-13156729.689321186,4052136.6472959165,-9999.0
-13155965.104061607,4055821.208516305,-9999.0
-13164432.600518426,4048680.232281125,243.6554
-13158441.447365016,4050083.3314455454,254.4653
-13165060.245134497,4059072.291946059,33.498466
-13158909.327896997,4058433.4825703884,-9999.0
-13167205.648549432,4061958.341446859,-9999.0
-13166623.65081453,4055615.876931268,288.5935
-13162252.961942613,4060714.944626356,-9999.0
-13167993.057249594,4050459.77268478,131.1948
-13164010.366867613,4054862.9944527983,48.293804
-13168198.468214855,4061137.01510671,-9999.0
-13166543.768772485,4045372.1122999717,-9999.0
-13166555.180492776,4051931.3157108794,167.8139
-13157231.805014042,4047026.172290548,-9999.0
-13168643.52530625,4057817.4878152767,-9999.0
-13156478.631474758,4062334.7826860934,-9999.0
-13158064.860595373,4044835.9687168193,-9999.0
-13168438.11434099,4054817.365211679,-9999.0
-13168438.11434099,4047813.2766998573,-9999.0
-13159297.326386932,4048087.0521465736,-9999.0
-13156467.219754465,4052684.198189349,-9999.0
-13159685.324876867,4053562.5610808968,317.74823
-13165904.712436121,4055034.1041069957,187.47356
-13158270.271560634,4057269.9369218447,-9999.0
-13155930.868900731,4057783.2658844376,-9999.0
-13166281.299205763,4047163.0600139066,-9999.0
-13165493.8905056,4050243.0337894633,206.18752
-13162629.548712257,4055627.284241548,96.42616
-13168552.231543912,4055923.8743088236,-9999.0
-13158726.740372322,4058045.634020874,-9999.0
-13167251.2954306,4055798.3938957453,-9999.0
-13162903.42999927,4056665.349477013,75.99991
-13163451.192573296,4048132.6813876927,203.81525
-13159628.266275406,4051805.835297801,76.75311
-13159970.617884172,4051497.8379202457,60.49808
-13157186.158132873,4054874.4017630783,-9999.0
-13163782.13246177,4060224.430284323,184.4674
-13163759.309021186,4060863.2396599944,191.64095
-13159514.149072485,4050608.067718418,163.78624
-13169362.46368466,4062688.4093047683,-9999.0
-13161842.140012095,4047824.6840101373,218.93048
-13166931.76726242,4059517.1770469733,-9999.0
-13157300.275335796,4059745.32325257,-9999.0
-13166908.943821834,4061273.9028300685,-9999.0
-13158110.507476542,4046410.177535437,-9999.0
-13169214.11132086,4062323.375375814,-9999.0
-13163827.779342938,4053767.892665934,270.0
-13159959.20616388,4055752.7646546257,253.07112
-13161750.846249757,4060235.837594603,-9999.0
-13166018.829639042,4051098.582060451,165.56882
-13159126.150582548,4051703.169505283,159.64352
-13164615.1880431,4046649.7310513137,115.19828
-13167639.293920536,4056517.054443375,-9999.0
-13164033.190308198,4052410.4227426327,177.9205
-13163553.898055926,4057942.968228355,147.63058
-13169271.169922322,4054566.4043855225,-9999.0
-13168883.171432387,4059688.2867011707,-9999.0
-13157585.568343101,4060007.691389006,-9999.0
-13156375.925992128,4046946.3211185895,-9999.0
-13164923.304490991,4051532.0598510853,228.87865
-13161910.610333847,4055661.506172387,288.08997
-13163131.664405113,4054406.7020416046,32.526775
-13165505.302225893,4047847.498630697,320.70654
-13165528.125666477,4061034.349314192,-9999.0
-13160997.67271047,4055638.6915518274,135.8124
-13163656.603538556,4056733.7933386923,102.73138
-13158270.271560634,4053174.712531382,172.14941
-13157745.332427192,4052205.0911575956,334.5171
-13169031.523796186,4056699.5714078527,-9999.0
-13165414.008463556,4061992.5633776984,-9999.0
-13169579.28637021,4064730.31784486,-9999.0
-13166463.886730438,4059323.2527722158,-9999.0
-13168346.820578653,4058444.889880668,-9999.0
-13166418.23984927,4054817.365211679,241.38403
-13157460.039419888,4046855.0626363507,-9999.0
-13156010.750942776,4053186.119841662,-9999.0
-13164044.602028491,4046969.135739149,210.05986
-13167559.41187849,4048817.120004483,-9999.0
-13167958.822088718,4047642.16704566,-9999.0
-13158441.447365016,4045075.522232696,-9999.0
-13162241.550222322,4049547.187862393,154.99896
-13157049.217489367,4061456.419794546,-9999.0
-13164295.65987492,4063851.9549533124,-9999.0
-13158395.800483847,4057486.6758171613,-9999.0
-13169191.287880275,4063829.1403327524,-9999.0
-13162252.961942613,4050687.918890377,193.16158
-13169191.287880275,4059688.2867011707,-9999.0
-13165299.891260633,4059425.9185647345,41.062424
-13158954.974778166,4058444.889880668,-9999.0
-13158932.15133758,4049547.187862393,108.16524
-13165916.124156412,4045748.5535392063,-9999.0
-13159571.207673945,4049204.9685539976,208.43819
-13157460.039419888,4060304.281456282,-9999.0
-13161043.31959164,4053927.5950098513,140.8648
-13156159.103306575,4052068.2034342377,-9999.0
-13163280.016768912,4052376.200811793,240.24606
-13161282.965717776,4054064.4827332096,176.32765
-13162435.54946729,4053745.0780453742,194.71547
-13156535.690076219,4052923.7517052256,-9999.0
-13166931.76726242,4048520.5299372072,-9999.0
-13165699.30147086,4064445.135087864,-9999.0
-13157962.155112743,4047106.0234625074,-9999.0
-13162595.31355138,4063509.735644917,198.09315
-13159114.738862257,4052273.535019275,135.10272
-13163736.4855806,4063030.6286131637,285.0165
-13163770.720741477,4064422.320467304,90.0
-13169042.935516477,4055034.1041069957,-9999.0
-13163451.192573296,4054748.92135,138.98868
-13161819.31657151,4053528.339150057,106.20388
-13159993.441324757,4060646.5007646773,-9999.0
-13158053.44887508,4061889.8975851797,-9999.0
-13159206.032624595,4057475.268506882,-9999.0
-13169796.109055763,4049090.8954511993,-9999.0
-13168358.232298944,4053231.7490827814,-9999.0
-13157676.862105438,4048976.822348401,274.3759
-13166224.240604302,4061034.349314192,-9999.0
-13156763.924482062,4055615.876931268,-9999.0
-13161762.257970048,4046866.4699466308,-9999.0
-13163314.25192979,4053996.0388715304,322.38522
-13164364.130196672,4047858.9059409765,264.0251
-13166600.827373944,4053813.521907053,179.93958
-13157049.217489367,4060612.2788338377,-9999.0
-13159902.14756242,4048132.6813876927,-9999.0
-13161967.668935308,4046649.7310513137,-9999.0
-13165699.30147086,4049718.2975165904,259.88174
-13166098.711681088,4063840.5476430324,-9999.0
-13165505.302225893,4057783.2658844376,20.629107
-13165585.184267938,4045759.9608494863,-9999.0
-13159434.267030438,4050014.8875838662,47.43611
-13165585.184267938,4058285.1875367505,77.81023
-13167228.471990015,4063224.552887921,-9999.0
-13160301.557772646,4056197.64975554,261.3258
-13163782.13246177,4050676.511580097,260.79202
-13164181.542671997,4050767.7700623358,279.69656
-13169613.521531088,4062585.74351225,-9999.0
-13164523.894280763,4064639.059362621,-9999.0
-13156375.925992128,4045953.8851242433,-9999.0
-13160004.853045048,4052558.7177762706,359.3378
-13156843.806524107,4060224.430284323,-9999.0
-13157848.037909823,4061821.4537235005,-9999.0
-13159046.268540503,4045360.7049896917,-9999.0
-13162424.137746997,4049570.0024829526,342.19244
-13165368.361582387,4057657.7854713593,58.556953
-13163302.840209497,4046661.1383615932,211.80447
-13159970.617884172,4052923.7517052256,127.48837
-13165722.124911444,4056083.576652741,74.30018
-13164432.600518426,4051383.7648174474,200.98015
-13164352.71847638,4055433.3599667903,5.0028763
-13159251.679505764,4045280.853817733,-9999.0
-13157129.099531412,4046261.882501799,-9999.0
-13157266.04017492,4062608.5581328096,-9999.0
-13157003.570608199,4049022.4515895206,290.4521
-13167490.941556737,4054075.8900434896,-9999.0
-13164170.130951704,4057806.080504997,213.3613
-13160837.90862638,4047995.793664335,-9999.0
-13166361.181247808,4044824.5614065393,-9999.0
-13159890.735842127,4062197.8949627355,-9999.0
-13166863.296940666,4047733.4255278986,-9999.0
-13168244.115096023,4045737.1462289263,-9999.0
-13168963.053474432,4063874.769573872,-9999.0
-13158178.977798296,4062779.667787007,-9999.0
-13157984.978553329,4063954.6207458307,-9999.0
-13159605.442834822,4045725.7389186467,-9999.0
-13162013.315816477,4064319.6546747857,-9999.0
-13161237.318836607,4055136.7698995145,181.88808
-13163211.54644716,4049490.151310994,188.64134
-13169442.345726704,4056574.0909947744,-9999.0
-13159628.266275406,4050174.589927784,296.8555
-13159594.03111453,4051075.7674398916,161.50378
-13160290.146052355,4049467.3366904343,142.83186
-13159730.971758036,4056037.947411622,-9999.0
-13162230.13850203,4063418.4771626783,-9999.0
-13167228.471990015,4060566.649592718,-9999.0
-13157996.390273621,4058000.004779754,-9999.0
-13156832.394803815,4062562.9288916904,-9999.0
-13169236.934761444,4047505.2793223015,-9999.0
-13167593.647039367,4049535.780552113,-9999.0
-13166669.297695698,4056140.61320414,217.83722
-13161454.14152216,4053904.7803892917,180.99976
-13157802.391028654,4048760.083453084,-9999.0
-13168449.526061282,4060463.9838002,-9999.0
-13160495.557017613,4062916.5555103654,-9999.0
-13167456.70639586,4056825.051820931,-9999.0
-13168152.821333686,4052239.313088435,174.70935
-13157870.861350406,4046284.6971223587,-9999.0
-13159434.267030438,4049798.1486885496,224.81337
-13161385.671200406,4052182.276537036,78.04469
-13169773.285615178,4062311.968065534,-9999.0
-13158521.329407062,4052581.53239683,185.48907
-13163976.131706737,4057144.4565087664,35.744904
-13165311.302980926,4064262.6181233865,-9999.0
-13167160.001668263,4064547.8008803823,-9999.0
-13158818.03413466,4052707.0128099085,129.91972
-13160210.264010308,4061387.975932867,-9999.0
-13164923.304490991,4049798.1486885496,164.5842
-13165516.713946186,4057338.3807835234,155.9109
-13158178.977798296,4064114.3230897486,-9999.0
-13159651.089715991,4054680.477488321,166.78043
-13166714.944576867,4049410.300139035,-9999.0
-13166498.121891314,4064319.6546747857,-9999.0
-13158521.329407062,4048486.3080063676,-9999.0
-13168791.877670048,4050790.5846828953,48.021008
-13159012.033379627,4057384.010024643,-9999.0
-13157768.155867776,4056836.4591312106,-9999.0
-13158338.741882388,4051805.835297801,169.10359
-13168072.93929164,4045212.409956054,-9999.0
-13169362.46368466,4059289.030841376,-9999.0
-13161157.436794562,4060213.022974043,-9999.0
-13161305.789158361,4050539.623856739,97.27659
-13164911.892770698,4048908.378486722,5.249774
-13163976.131706737,4055695.7281032265,326.65555
-13162880.606558686,4061262.4955197885,-9999.0
-13166966.002423296,4056802.237200371,199.5484
-13155999.339222485,4057087.4199573672,-9999.0
-13159365.796708686,4052159.4619164765,0.57573897
-13169556.462929627,4058798.5164993433,-9999.0
-13158715.32865203,4051486.4306099657,115.99967
-13166931.76726242,4049079.4881409197,-9999.0
-13159468.502191314,4047379.798909223,-9999.0
-13162481.196348459,4058034.226710594,-9999.0
-13165037.421693912,4053197.527151942,212.9117
-13166794.826618912,4057372.602714363,172.92902
-13156957.92372703,4046398.770225157,-9999.0
-13164683.658364855,4056414.3886508564,120.51967
-13169670.580132548,4060258.6522151628,-9999.0
-13160324.381213231,4056710.9787181322,-9999.0
-13162663.783873133,4053516.931839777,54.040768
-13162777.901076056,4050071.9241352654,188.81068
-13161807.904851219,4048201.125249372,212.99554
-13167456.70639586,4058707.2580171046,-9999.0
-13158715.32865203,4059391.696633895,-9999.0
-13165630.831149107,4063920.398814991,-9999.0
-13163998.955147322,4050300.0703408625,49.2766
-13166954.590703003,4054714.6994191604,-9999.0
-13167479.529836444,4064091.508469189,-9999.0
-13157425.80425901,4061513.456345945,-9999.0
-13168563.643264204,4063315.8113701595,-9999.0
-13165197.185778003,4058775.7018787833,24.831202
-13156204.750187743,4053037.824808024,-9999.0
-13157129.099531412,4060098.949871245,-9999.0
-13169875.991097808,4060589.464213278,-9999.0
-13162058.962697646,4063407.0698523982,-9999.0
-13166110.12340138,4055901.0596882636,214.962
-13162058.962697646,4055684.320792947,72.254
-13158099.095756251,4055148.1772097945,-9999.0
-13163485.427734172,4061285.310140348,119.982216
-13169510.816048458,4054201.3704565675,-9999.0
-13165550.949107062,4048075.6448362935,261.76764
-13166258.475765178,4045851.219331725,-9999.0
-13158156.15435771,4055056.918727556,-9999.0
-13162344.255704952,4054999.8821761566,79.185936
-13156980.747167613,4062905.1482000854,-9999.0
-13160016.26476534,4059756.73056285,-9999.0
-13157437.215979302,4052627.1616379498,301.15814
-13159742.383478329,4047003.3576699886,-9999.0
-13158852.269295536,4053288.7856341805,111.59639
-13163702.250419725,4054942.8456247575,131.08257
-13160370.0280944,4055958.096239663,295.69232
-13158110.507476542,4045942.477813964,-9999.0
-13160632.497661121,4048075.6448362935,-9999.0
-13169111.40583823,4047048.9869111083,-9999.0
-13160484.145297322,4061171.2370375497,-9999.0
-13160233.087450894,4050231.6264791833,196.45259
-13161214.495396024,4062049.5999290976,-9999.0
-13160153.205408847,4049159.3393128784,299.23553
-13165813.418673782,4051885.6864697603,191.9695
-13156832.394803815,4055992.3181705023,-9999.0
-13157026.394048782,4053049.232118304,-9999.0
-13161956.257215016,4050459.77268478,291.8435
-13165767.771792613,4063966.0280561107,-9999.0
-13167684.940801704,4058684.4433965445,-9999.0
-13159719.560037743,4063578.179506596,-9999.0
-13164501.070840178,4058844.1457404625,0.4107489
-13163188.723006574,4060270.0595254423,-9999.0
-13157996.390273621,4052284.9423295544,193.2911
-13156330.279110959,4046889.2845671903,-9999.0
-13166532.357052192,4057486.6758171613,183.90138
-13167296.94231177,4060475.3911104794,-9999.0
-13164672.246644562,4049433.1147595947,291.92987
-13162321.432264367,4044961.449129897,-9999.0
-13168323.997138068,4054760.32866028,-9999.0
-13162914.841719562,4055490.3965181895,188.59125
-13161385.671200406,4058501.926432067,-9999.0
-13165197.185778003,4061091.385865591,219.59485
-13168529.408103328,4062585.74351225,-9999.0
-13165573.772547645,4050379.921512821,275.538
-13165699.30147086,4059996.2840787265,-9999.0
-13158110.507476542,4056847.8664414906,-9999.0
-13166326.946086932,4050927.4724062537,204.96658
-13168392.467459822,4064707.5032243,-9999.0
-13168677.760467127,4049786.7413782696,-9999.0
-13164820.59900836,4051064.3601296116,203.88356
-13165539.53738677,4053836.336527613,237.32559
-13164033.190308198,4060669.315385237,176.96791
-13159616.854555113,4046478.621397116,-9999.0
-13159924.971003003,4051840.0572286407,6.097387
-13169259.75820203,4045315.075748572,-9999.0
-13168232.70337573,4051246.877094089,198.2756
-13158338.741882388,4060452.57648992,-9999.0
-13159902.14756242,4059619.8428394916,-9999.0
-13161260.142277192,4055342.1014845516,208.58246
-13167148.58994797,4046969.135739149,-9999.0
-13166817.650059497,4044984.263750457,-9999.0
-13164227.189553166,4060178.8010432036,202.68738
-13157300.275335796,4058250.965605911,-9999.0
-13157665.450385146,4044893.0052682185,-9999.0
-13168289.761977192,4057053.1980265277,-9999.0
-13162561.078390503,4063988.8426766703,259.28024
-13167319.765752355,4058878.367671302,-9999.0
-13165288.47954034,4047265.725806425,184.77736
-13156159.103306575,4057076.012647087,-9999.0
-13164044.602028491,4049033.8588998,231.09543
-13157129.099531412,4052193.6838473156,340.34888
-13167605.05875966,4045429.148851371,-9999.0
-13169316.81680349,4050710.7335109366,192.14308
-13163862.014503814,4055273.6576228724,247.83849
-13160004.853045048,4053813.521907053,203.97774
-13163713.662140016,4052695.605499629,204.00279
-13161317.200878654,4063703.6599196745,-9999.0
-13156672.630719725,4044893.0052682185,-9999.0
-13160997.67271047,4055022.696796716,223.12424
-13164272.836434335,4050665.1042698175,270.45926
-13164672.246644562,4063943.213435551,-9999.0
-13160244.499171186,4048486.3080063676,-9999.0
-13157220.39329375,4045714.3316083667,-9999.0
-13166954.590703003,4059608.4355292115,-9999.0
-13160700.967982873,4050984.508957653,187.22606
-13163690.838699432,4058855.5530507425,212.25238
-13163359.898810958,4054224.1850771275,120.090164
-13159331.561547808,4048919.785797002,174.94392
-13158418.623924432,4062357.5973066534,-9999.0
-13162720.842474595,4061079.978555311,-9999.0
-13161511.200123621,4061570.4928973443,-9999.0
-13161043.31959164,4051326.728266048,305.90082
-13159126.150582548,4064137.137710308,-9999.0
-13167856.116606088,4056117.7985835806,-9999.0
-13164638.011483686,4054018.85349209,285.2583
-13167262.707150893,4049068.0808306397,-9999.0
-13160267.32261177,4051623.318333324,345.35284
-13161693.787648296,4054463.738593004,124.350464
-13162663.783873133,4062540.1142711304,-9999.0
-13162492.60806875,4054908.623693918,161.6626
-13160666.732821997,4056596.905615334,-9999.0
-13159514.149072485,4056117.7985835806,-9999.0
-13165585.184267938,4062072.414549657,-9999.0
-13157962.155112743,4049798.1486885496,168.41023
-13164911.892770698,4048520.5299372072,253.30788
-13160541.203898782,4061399.383243147,-9999.0
-13163439.780853003,4055809.8012060253,11.173775
-13164523.894280763,4047026.172290548,286.93506
-13158201.80123888,4055387.730725671,-9999.0
-13163200.134726867,4057224.307680725,57.634975
-13158121.919196835,4057726.229333038,-9999.0
-13163462.604293589,4056026.540101342,13.235208
-13158270.271560634,4048760.083453084,-9999.0
-13169168.464439692,4058444.889880668,-9999.0
-13167239.883710308,4050573.8457875787,190.7142
-13169168.464439692,4051440.8013688466,-9999.0
-13156341.690831251,4047185.874634466,-9999.0
-13169864.579377515,4049957.851032467,-9999.0
-13157517.098021347,4057178.678439606,-9999.0
-13161670.96420771,4048087.0521465736,195.6763
-13163633.78009797,4053790.7072864934,160.66122
-13165893.300715828,4050220.2191689033,226.09862
-13162355.667425243,4048851.3419353226,120.03605
-13157083.452650243,4064171.359641148,-9999.0
-13165356.949862095,4054942.8456247575,291.12555
-13165048.833414204,4048486.3080063676,197.18346
-13160621.085940829,4052170.869226756,175.81277
-13167365.412633523,4053813.521907053,264.89603
-13163291.428489204,4054657.662867761,12.7341585
-13169522.227768749,4045725.7389186467,-9999.0
-13157973.566833036,4060338.5033871215,-9999.0
-13159753.795198621,4059790.952493689,-9999.0
-13167901.763487257,4057463.8611966018,-9999.0
-13157266.04017492,4061753.009861822,-9999.0
-13162561.078390503,4060543.8349721585,-9999.0
-13166292.710926056,4060794.795798315,-9999.0
-13160233.087450894,4045429.148851371,-9999.0
-13160347.204653814,4058969.626153541,-9999.0
-13166463.886730438,4045680.109677527,-9999.0
-13162150.256459985,4045657.2950569675,-9999.0
-13156090.632984823,4056106.391273301,-9999.0
-13157026.394048782,4054098.704664049,-9999.0
-13166418.23984927,4063384.2552318387,-9999.0
-13167045.88446534,4049159.3393128784,-9999.0
-13166600.827373944,4060281.4668357223,-9999.0
-13166075.888240503,4051703.169505283,249.90953
-13167673.529081412,4053094.861359423,220.94601
-13156330.279110959,4059414.5112544545,-9999.0
-13167627.882200243,4045417.741541091,-9999.0
-13166064.47652021,4059380.289323615,-9999.0
-13165699.30147086,4050414.143443661,308.64023
-13168848.93627151,4056482.8325125356,-9999.0
-13163108.84096453,4056437.2032714165,96.941696
-13167639.293920536,4054566.4043855225,-9999.0
-13159548.384233361,4054965.660245317,304.8469
-13162789.312796347,4060977.3127627927,-9999.0
-13165379.773302678,4056847.8664414906,136.56306
-13156923.688566154,4063099.072474843,-9999.0
-13165596.59598823,4045554.629264449,-9999.0
-13168175.64477427,4060521.020351599,-9999.0
-13169750.462174594,4057429.639265762,-9999.0
-13169259.75820203,4046535.6579485154,-9999.0
-13165836.242114367,4053277.3783239005,153.5816
-13164272.836434335,4049501.5586212734,226.57799
-13156364.514271835,4053129.0832902626,-9999.0
-13164033.190308198,4055250.843002313,55.764626
-13169214.11132086,4055421.9526565103,-9999.0
-13164512.48256047,4052900.937084666,352.3008
-13166646.474255113,4055091.1406583954,78.96089
-13157517.098021347,4048668.824970845,-9999.0
-13160255.910891477,4057577.9342994,-9999.0
-13166646.474255113,4060794.795798315,-9999.0
-13158989.209939042,4058319.40946759,-9999.0
-13168506.584662743,4054600.626316362,-9999.0
-13167057.296185633,4062186.4876524555,-9999.0
-13165197.185778003,4061342.346691747,188.95987
-13166680.70941599,4061935.5268262993,-9999.0
-13158795.210694075,4054783.1432808395,-9999.0
-13158498.505966477,4048737.2688325243,-9999.0
-13167217.060269725,4055467.58189763,-9999.0
-13167513.764997322,4057794.673194717,258.62473
-13167684.940801704,4052638.56894823,242.23672
-13156626.983838556,4045714.3316083667,-9999.0
-13165482.478785308,4063292.9967496,-9999.0
-13162880.606558686,4053037.824808024,102.32718
-13162252.961942613,4046330.3263634783,281.38498
-13159559.795953654,4055798.3938957453,-9999.0
-13166943.17898271,4053585.3757014563,178.86116
-13164512.48256047,4050003.4802735867,73.962845
-13158201.80123888,4054440.923972444,-9999.0
-13165859.065554952,4062266.3388244146,-9999.0
-13161248.7305569,4055524.618449029,221.21173
-13158464.270805601,4059346.0673927753,-9999.0
-13166224.240604302,4053733.670735094,282.5816
-13169522.227768749,4057007.568785408,-9999.0
-13155942.280621024,4058536.1483629066,-9999.0
